UTC_0_0,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2021-03-03T00:11:24.00,45.4926,-123.2277,92,317.4554,14.0000
2021-03-03T00:11:25.00,45.4927,-123.2277,92,313.8051,14.0000
2021-03-03T00:11:26.00,45.4927,-123.2277,92,315.1465,14.0000
2021-03-03T00:11:27.00,45.4927,-123.2277,92,319.6516,14.0000
2021-03-03T00:11:28.00,45.4927,-123.2277,92,324.5987,14.0000
2021-03-03T00:11:29.00,45.4927,-123.2278,92,328.0817,14.0000
2021-03-03T00:11:30.00,45.4927,-123.2278,92,330.8537,14.0000
2021-03-03T00:11:31.00,45.4927,-123.2278,92,330.8869,14.0000
2021-03-03T00:11:32.00,45.4927,-123.2278,92,327.6702,14.0000
2021-03-03T00:11:33.00,45.4928,-123.2278,92,319.8136,14.0000
2021-03-03T00:11:34.00,45.4928,-123.2278,92,313.7393,14.0000
2021-03-03T00:11:35.00,45.4928,-123.2278,92,312.0818,14.0000
2021-03-03T00:11:36.00,45.4928,-123.2278,92,313.9779,14.0000
2021-03-03T00:11:37.00,45.4928,-123.2279,92,322.5554,14.0000
2021-03-03T00:11:38.00,45.4928,-123.2279,92,334.8927,14.0000
2021-03-03T00:11:39.00,45.4928,-123.2279,92,338.7650,14.0000
2021-03-03T00:11:40.00,45.4928,-123.2279,92,339.7232,14.0000
2021-03-03T00:11:41.00,45.4928,-123.2279,92,337.4327,14.0000
2021-03-03T00:11:42.00,45.4929,-123.2279,92,332.8846,14.0000
2021-03-03T00:11:43.00,45.4929,-123.2279,92,326.4685,14.0000
2021-03-03T00:11:44.00,45.4929,-123.2279,92,320.5348,14.0000
2021-03-03T00:11:45.00,45.4929,-123.2279,92,318.1042,14.0000
2021-03-03T00:11:46.00,45.4929,-123.2279,92,320.2748,14.0000
2021-03-03T00:11:47.00,45.4929,-123.2280,92,323.8573,14.0000
2021-03-03T00:11:48.00,45.4929,-123.2280,92,329.0003,14.0000
2021-03-03T00:11:49.00,45.4929,-123.2280,92,332.0907,14.0000
2021-03-03T00:11:50.00,45.4930,-123.2280,92,333.8715,14.0000
2021-03-03T00:11:51.00,45.4930,-123.2280,92,334.0466,14.0000
2021-03-03T00:11:52.00,45.4930,-123.2280,92,331.5625,14.0000
2021-03-03T00:11:53.00,45.4930,-123.2280,92,325.0964,14.0000
2021-03-03T00:11:54.00,45.4930,-123.2280,92,316.6961,14.0000
2021-03-03T00:11:55.00,45.4930,-123.2280,92,312.0451,14.0000
2021-03-03T00:11:56.00,45.4930,-123.2280,92,310.5520,14.0000
2021-03-03T00:11:57.00,45.4930,-123.2281,92,315.1091,14.0000
2021-03-03T00:11:58.00,45.4930,-123.2281,92,324.3349,14.0000
2021-03-03T00:11:59.00,45.4930,-123.2281,92,331.7496,14.0000
2021-03-03T00:12:00.00,45.4931,-123.2281,92,335.4153,14.0000
2021-03-03T00:12:01.00,45.4931,-123.2281,92,337.1219,14.0000
2021-03-03T00:12:02.00,45.4931,-123.2281,92,335.2279,14.0000
2021-03-03T00:12:03.00,45.4931,-123.2281,92,330.6465,14.0000
2021-03-03T00:12:04.00,45.4931,-123.2281,92,325.0329,14.0000
2021-03-03T00:12:05.00,45.4931,-123.2281,92,320.4484,14.0000
