UTC_0_0,Latitude,Longitude,Elevation,Heading,DepthBelowTransducer
2021-03-03T00:25:06.00,45.4915,-123.2263,14,314.9449,14.0000
2021-03-03T00:25:07.00,45.4915,-123.2263,14,313.7471,14.0000
2021-03-03T00:25:08.00,45.4915,-123.2263,14,311.2104,14.0000
2021-03-03T00:25:09.00,45.4915,-123.2263,14,310.0422,14.0000
2021-03-03T00:25:10.00,45.4915,-123.2264,14,318.6345,14.0000
2021-03-03T00:25:11.00,45.4915,-123.2264,14,319.4959,14.0000
2021-03-03T00:25:12.00,45.4915,-123.2264,14,314.5952,14.0000
2021-03-03T00:25:13.00,45.4916,-123.2264,14,316.2474,14.0000
2021-03-03T00:25:14.00,45.4916,-123.2264,14,320.2222,14.0000
2021-03-03T00:25:15.00,45.4916,-123.2264,14,317.2229,14.0000
2021-03-03T00:25:16.00,45.4916,-123.2264,14,316.3574,14.0000
2021-03-03T00:25:17.00,45.4916,-123.2264,14,319.6110,14.0000
2021-03-03T00:25:18.00,45.4916,-123.2265,14,316.1544,14.0000
2021-03-03T00:25:19.00,45.4916,-123.2265,14,316.8568,14.0000
2021-03-03T00:25:20.00,45.4916,-123.2265,14,317.5936,14.0000
2021-03-03T00:25:21.00,45.4917,-123.2265,14,318.3056,14.0000
2021-03-03T00:25:22.00,45.4917,-123.2265,14,319.8867,14.0000
2021-03-03T00:25:23.00,45.4917,-123.2265,14,316.9804,14.0000
2021-03-03T00:25:24.00,45.4917,-123.2265,14,314.5583,14.0000
2021-03-03T00:25:25.00,45.4917,-123.2266,14,311.4091,14.0000
2021-03-03T00:25:26.00,45.4917,-123.2266,14,311.2461,14.0000
2021-03-03T00:25:27.00,45.4917,-123.2266,14,310.4828,14.0000
2021-03-03T00:25:28.00,45.4917,-123.2266,14,311.4382,14.0000
2021-03-03T00:25:29.00,45.4917,-123.2266,14,315.9893,14.0000
2021-03-03T00:25:30.00,45.4917,-123.2266,14,325.5936,14.0000
2021-03-03T00:25:31.00,45.4918,-123.2266,14,321.7838,14.0000
2021-03-03T00:25:32.00,45.4918,-123.2267,14,322.5397,14.0000
2021-03-03T00:25:33.00,45.4918,-123.2267,14,327.5295,14.0000
2021-03-03T00:25:34.00,45.4918,-123.2267,14,327.2979,14.0000
2021-03-03T00:25:35.00,45.4918,-123.2267,14,327.2538,14.0000
2021-03-03T00:25:36.00,45.4918,-123.2267,14,327.3861,14.0000
2021-03-03T00:25:37.00,45.4918,-123.2267,14,325.9914,14.0000
2021-03-03T00:25:38.00,45.4918,-123.2267,14,320.8758,14.0000
2021-03-03T00:25:39.00,45.4918,-123.2267,14,322.0606,14.0000
2021-03-03T00:25:40.00,45.4918,-123.2267,14,323.4622,14.0000
2021-03-03T00:25:41.00,45.4919,-123.2268,14,316.9894,14.0000
2021-03-03T00:25:42.00,45.4919,-123.2268,14,317.3624,14.0000
2021-03-03T00:25:43.00,45.4919,-123.2268,14,319.8715,14.0000
2021-03-03T00:25:44.00,45.4919,-123.2268,14,317.8659,14.0000
2021-03-03T00:25:45.00,45.4919,-123.2268,14,318.2506,14.0000
2021-03-03T00:25:46.00,45.4919,-123.2268,14,321.6199,14.0000
2021-03-03T00:25:47.00,45.4919,-123.2268,14,320.0793,14.0000
2021-03-03T00:25:48.00,45.4919,-123.2269,14,319.4751,14.0000
2021-03-03T00:25:49.00,45.4920,-123.2269,14,317.2803,14.0000
2021-03-03T00:25:50.00,45.4920,-123.2269,14,320.7402,14.0000
2021-03-03T00:25:51.00,45.4920,-123.2269,14,319.7175,14.0000
2021-03-03T00:25:52.00,45.4920,-123.2269,14,318.2915,14.0000
2021-03-03T00:25:53.00,45.4920,-123.2269,14,321.1242,14.0000
2021-03-03T00:25:54.00,45.4920,-123.2269,14,319.2304,14.0000
2021-03-03T00:25:55.00,45.4920,-123.2269,14,319.5824,14.0000
2021-03-03T00:25:56.00,45.4920,-123.2270,14,317.2124,14.0000
2021-03-03T00:25:57.00,45.4920,-123.2270,14,319.3823,14.0000
2021-03-03T00:25:58.00,45.4920,-123.2270,14,319.1386,14.0000
2021-03-03T00:25:59.00,45.4921,-123.2270,14,318.9951,14.0000
2021-03-03T00:26:00.00,45.4921,-123.2270,14,317.7753,14.0000
2021-03-03T00:26:01.00,45.4921,-123.2270,14,317.6490,14.0000
2021-03-03T00:26:02.00,45.4921,-123.2270,14,318.5180,14.0000
2021-03-03T00:26:03.00,45.4921,-123.2271,14,316.6562,14.0000
2021-03-03T00:26:04.00,45.4921,-123.2271,14,318.9100,14.0000
2021-03-03T00:26:05.00,45.4921,-123.2271,14,321.7928,14.0000
